SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
PAST SALE,August-31-2020,Condo/Co-op,11713-D Summerchase Cir Unit 1713-D,Reston,VA,20194,318000,2,2.0,SUMMERRIDGE CONDO,1042,,1987,63.0,305,364.0,Sold,,,http://www.redfin.com/VA/Reston/11713-Summerchase-Cir-20194/unit-1713-D/home/144039461,BRIGHT MLS,VAFX1128712,N,Y,38.979620000000004,-77.35263499999999,1604367673-130,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/11713-Summerchase-Cir-20194/unit-1713-D/home/144039461,11713-D Summerchase Cir Unit 1713-D,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/712/genMid.VAFX1128712_1.jpg,"$325,994",
PAST SALE,September-10-2020,Condo/Co-op,11401 Gate Hill Pl Unit 68 (E),Reston,VA,20194,425000,2,2.0,SUTTON RIDGE CONDO,1360,,1997,53.0,313,310.0,Sold,,,http://www.redfin.com/VA/Reston/11401-Gate-Hill-Pl-20194/unit-68/home/9149524,BRIGHT MLS,VAFX1142412,N,Y,38.9849966,-77.3417775,1604367753-153,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/11401-Gate-Hill-Pl-20194/unit-68/home/9149524,11401 Gate Hill Pl Unit 68 (E),https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/412/genMid.VAFX1142412_3.jpg,"$430,559",
PAST SALE,August-14-2020,Condo/Co-op,11318 Sundial Ct #813,Reston,VA,20194,280000,2,1.0,BALDWIN GROVE CONDO,788,,1995,80.0,355,348.0,Sold,,,http://www.redfin.com/VA/Reston/11318-Sundial-Ct-20194/unit-813/home/9147902,BRIGHT MLS,VAFX1122586,N,Y,38.9820761,-77.3380215,1604368377-322,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/11318-Sundial-Ct-20194/unit-813/home/9147902,11318 Sundial Ct #813,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/586/genMid.VAFX1122586_4.jpg,"$286,289",
PAST SALE,October-30-2020,Condo/Co-op,11260 Chestnut Grove Sq #339,Reston,VA,20190,247000,2,1.0,CHESTNUT GROVE CONDO,980,,1972,3.0,252,562.0,Sold,,,http://www.redfin.com/VA/Reston/11260-Chestnut-Grove-Sq-20190/unit-339/home/9239415,BRIGHT MLS,VAFX1153748,N,Y,38.955147100000005,-77.33344579999999,1604368345-313,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/11260-Chestnut-Grove-Sq-20190/unit-339/home/9239415,11260 Chestnut Grove Sq #339,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/748/genMid.VAFX1153748_4.jpg,"$246,926",
PAST SALE,September-28-2020,Condo/Co-op,11500 Fairway Dr #505,Reston,VA,20190,580000,2,2.5,WATERFORD SQUARE CONDO,2058,,1982,35.0,282,653.0,Sold,,,http://www.redfin.com/VA/Reston/11500-Fairway-Dr-20190/unit-505/home/9227808,BRIGHT MLS,VAFX1139768,N,Y,38.9637146,-77.342478,1604367912-196,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/11500-Fairway-Dr-20190/unit-505/home/9227808,11500 Fairway Dr #505,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/768/genMid.VAFX1139768_4.jpg,"$593,469",
PAST SALE,October-15-2020,Condo/Co-op,12001 Market St #445,Reston,VA,20190,425000,2,2.0,MARKET STREET AT TOWN CE,1076,,2003,18.0,395,495.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-445/home/9849171,BRIGHT MLS,VAFX1122204,N,Y,38.958028000000006,-77.362359,1604368447-341,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-445/home/9849171,12001 Market St #445,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/204/genMid.VAFX1122204_1.jpg,"$439,086",
PAST SALE,October-20-2020,Condo/Co-op,12000 Market St #370,Reston,VA,20190,436000,2,2.0,SAVOY AT RESTON TOWN CEN,1150,,2004,13.0,379,486.0,Sold,,,http://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-370/home/9850666,BRIGHT MLS,VAFX1133622,N,Y,38.960273799999996,-77.3628027,1604368164-268,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-370/home/9850666,12000 Market St #370,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/622/genMid.VAFX1133622_5.jpg,"$439,565",
PAST SALE,October-20-2020,Condo/Co-op,1604 Chimney House Rd #1604,Reston,VA,20190,250000,1,1.0,LAKE ANNE OF RESTON COND,723,,1966,13.0,346,742.0,Sold,,,http://www.redfin.com/VA/Reston/1604-Chimney-House-Rd-20190/unit-1604/home/9225833,BRIGHT MLS,VAFX1156566,N,Y,38.9690222,-77.3408998,1604368460-345,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/1604-Chimney-House-Rd-20190/unit-1604/home/9225833,1604 Chimney House Rd #1604,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/566/genMid.VAFX1156566_2.jpg,"$252,139",
PAST SALE,August-31-2020,Condo/Co-op,12000 Market St #454,Reston,VA,20190,515000,2,2.5,SAVOY AT RESTON TOWN CEN,1372,,2004,63.0,375,520.0,Sold,,,http://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-454/home/9848928,BRIGHT MLS,VAFX1132660,N,Y,38.960273799999996,-77.3628027,1604367667-128,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-454/home/9848928,12000 Market St #454,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/660/genMid.VAFX1132660_4.jpg,"$527,619",
PAST SALE,August-17-2020,Condo/Co-op,12001 Market St #273,Reston,VA,20190,269000,1,1.0,MARKET STREET AT TOWN CE,816,,2003,77.0,330,310.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-273/home/9849098,BRIGHT MLS,VAFX1137168,N,Y,38.958028000000006,-77.362359,1604367490-87,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-273/home/9849098,12001 Market St #273,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/168/genMid.VAFX1137168_1.jpg,"$297,791",
PAST SALE,October-27-2020,Condo/Co-op,11800 Sunset Hills Rd #518,Reston,VA,20190,299000,1,1.0,CARLTON HOUSE CONDO,759,,2005,6.0,394,385.0,Sold,,,http://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-518/home/9850772,BRIGHT MLS,VAFX1154894,N,Y,38.956205,-77.3544438,1604368237-288,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-518/home/9850772,11800 Sunset Hills Rd #518,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/894/genMid.VAFX1154894_4.jpg,"$298,188",
PAST SALE,October-6-2020,Condo/Co-op,11990 Market St #1517,Reston,VA,20190,740000,3,2.0,MIDTOWN AT RESTON TOWN C,1619,,2006,27.0,457,1123.0,Sold,,,http://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-1517/home/12073204,BRIGHT MLS,VAFX1142406,N,Y,38.9590789,-77.3610497,1604368035-230,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-1517/home/12073204,11990 Market St #1517,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/406/genMid.VAFX1142406_2.jpg,"$768,696",
PAST SALE,September-25-2020,Condo/Co-op,1793 Jonathan Way Unit F,Reston,VA,20190,235000,1,1.0,PARCRESTON CONDO,690,,1985,38.0,341,336.0,Sold,,,http://www.redfin.com/VA/Reston/1793-Jonathan-Way-20190/unit-F/home/28835764,BRIGHT MLS,VAFX1149746,N,Y,38.9610444,-77.35231759999999,1604367892-190,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/1793-Jonathan-Way-20190/unit-F/home/28835764,1793 Jonathan Way Unit F,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/746/genMid.VAFX1149746_1.jpg,"$239,262",
PAST SALE,September-30-2020,Condo/Co-op,2054 Royal Fern Ct Unit 2B,Reston,VA,20191,245000,2,1.0,SOUTHGATE,991,,1973,33.0,247,386.0,Sold,,,http://www.redfin.com/VA/Reston/2054-Royal-Fern-Ct-20191/unit-2B/home/143203811,BRIGHT MLS,VAFX1150368,N,Y,38.944796999999994,-77.359001,1604367944-204,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/2054-Royal-Fern-Ct-20191/unit-2B/home/143203811,2054 Royal Fern Ct Unit 2B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/368/genMid.VAFX1150368_1.jpg,"$250,921",
PAST SALE,August-10-2020,Condo/Co-op,11120 Beaver Trail Ct,Reston,VA,20191,285000,1,1.0,NANTUCKET AT RESTON COND,951,,1985,84.0,300,370.0,Sold,,,http://www.redfin.com/VA/Reston/11120-Beaver-Trail-Ct-20191/unit-11120/home/9357275,BRIGHT MLS,VAFX1135988,N,Y,38.932590999999995,-77.330219,1604367418-67,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/11120-Beaver-Trail-Ct-20191/unit-11120/home/9357275,11120 Beaver Trail Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/988/genMid.VAFX1135988_1.jpg,"$293,063",
PAST SALE,September-29-2020,Condo/Co-op,1642-A Chimney House Rd,Reston,VA,20190,229500,1,1.0,LAKE ANNE OF,721,,1966,34.0,318,742.0,Sold,,,http://www.redfin.com/VA/Reston/1642A-Chimney-House-Rd-20190/home/172953963,BRIGHT MLS,VAFX1151164,N,Y,38.968765000000005,-77.34034100000001,1604367922-199,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/1642A-Chimney-House-Rd-20190/home/172953963,1642-A Chimney House Rd,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/164/genMid.VAFX1151164_1.jpg,"$241,240",
PAST SALE,August-31-2020,Condo/Co-op,1714 Abercromby Ct Unit A,Reston,VA,20190,273500,2,1.0,PARCRESTON CONDO,840,,1985,63.0,326,394.0,Sold,,,http://www.redfin.com/VA/Reston/1714-Abercromby-Ct-20190/unit-A/home/172262613,BRIGHT MLS,VAFX1136728,N,Y,38.963254,-77.353296,1604367651-124,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1714-Abercromby-Ct-20190/unit-A/home/172262613,1714 Abercromby Ct Unit A,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/728/genMid.VAFX1136728_1.jpg,"$275,930",
PAST SALE,August-31-2020,Condo/Co-op,1851 Stratford Park Pl #107,Reston,VA,20190,400000,2,2.0,STRATFORD CONDO,1062,,2002,63.0,377,524.0,Sold,,,http://www.redfin.com/VA/Reston/1851-Stratford-Park-Pl-20190/unit-107/home/9838028,BRIGHT MLS,VAFX1139072,N,Y,38.9580435,-77.35307979999999,1604367654-125,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1851-Stratford-Park-Pl-20190/unit-107/home/9838028,1851 Stratford Park Pl #107,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/072/genMid.VAFX1139072_1.jpg,"$408,083",
PAST SALE,August-31-2020,Condo/Co-op,1712 Lake Shore Crest Dr #21,Reston,VA,20190,267500,1,1.0,EDGEWATER AT,801,,1995,63.0,334,342.0,Sold,,,http://www.redfin.com/VA/Reston/1712-Lake-Shore-Crest-Dr-20190/unit-21/home/9215529,BRIGHT MLS,VAFX1142786,N,Y,38.9653185,-77.3629137,1604367658-126,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1712-Lake-Shore-Crest-Dr-20190/unit-21/home/9215529,1712 Lake Shore Crest Dr #21,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/786/genMid.VAFX1142786_1.jpg,"$279,186",
PAST SALE,October-14-2020,Condo/Co-op,11612 Ivystone Ct #200,Reston,VA,20191,312000,2,2.0,WOODWINDS CONDO,1141,,1974,19.0,273,439.0,Sold,,,http://www.redfin.com/VA/Reston/11612-Ivystone-Ct-20191/unit-200/home/146180021,BRIGHT MLS,VAFX1155198,N,Y,38.9350382,-77.34720329999999,1604368086-245,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/11612-Ivystone-Ct-20191/unit-200/home/146180021,11612 Ivystone Ct #200,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/198/genMid.VAFX1155198_1.jpg,"$314,687",
PAST SALE,September-1-2020,Condo/Co-op,1505 N Point Dr #301,Reston,VA,20194,302500,2,1.0,NORTH POINT VILLAS CONDO,947,,1999,62.0,319,367.0,Sold,,,http://www.redfin.com/VA/Reston/1505-N-Point-Dr-20194/unit-301/home/28550241,BRIGHT MLS,VAFX1139958,N,Y,38.980678000000005,-77.35185899999999,1604367687-134,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1505-N-Point-Dr-20194/unit-301/home/28550241,1505 N Point Dr #301,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/958/genMid.VAFX1139958_1.jpg,"$314,813",
PAST SALE,October-16-2020,Condo/Co-op,1435 Northgate Sq Unit 22B,Reston,VA,20190,268000,2,2.0,NORTHGATE CONDO,986,,1971,17.0,272,482.0,Sold,,,http://www.redfin.com/VA/Reston/1435-Northgate-Sq-20190/unit-22B/home/52321367,BRIGHT MLS,VAFX1158166,N,Y,38.971226,-77.334245,1604368115-255,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/1435-Northgate-Sq-20190/unit-22B/home/52321367,1435 Northgate Sq Unit 22B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/166/genMid.VAFX1158166_3.jpg,"$271,135",
PAST SALE,August-28-2020,Condo/Co-op,1665 Parkcrest Cir #300,Reston,VA,20190,294000,2,1.0,BENTANA PARK CONDO,1112,,1973,66.0,264,497.0,Sold,,,http://www.redfin.com/VA/Reston/1665-Parkcrest-Cir-20190/unit-300/home/144172705,BRIGHT MLS,VAFX1143054,N,Y,38.957468,-77.329936,1604367611-115,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/1665-Parkcrest-Cir-20190/unit-300/home/144172705,1665 Parkcrest Cir #300,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/054/genMid.VAFX1143054_1.jpg,"$298,431",
PAST SALE,October-22-2020,Condo/Co-op,1729 Ascot Way Unit D,Reston,VA,20190,275000,2,1.0,PARCRESTON CONDO,905,,1985,11.0,304,397.0,Sold,,,http://www.redfin.com/VA/Reston/1729-Ascot-Way-20190/unit-D/home/172777364,BRIGHT MLS,VAFX1149332,N,Y,38.96418,-77.35324200000001,1604368180-273,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/1729-Ascot-Way-20190/unit-D/home/172777364,1729 Ascot Way Unit D,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/332/genMid.VAFX1149332_4.jpg,"$278,971",
PAST SALE,August-18-2020,Condo/Co-op,1373 Garden Wall Cir #602,Reston,VA,20194,275000,2,1.0,BALDWIN GROVE CONDO,788,,1993,76.0,349,349.0,Sold,,,http://www.redfin.com/VA/Reston/1373-Garden-Wall-Cir-20194/unit-602/home/9147622,BRIGHT MLS,VAFX1142478,N,Y,38.98309129999999,-77.3379757,1604367514-93,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1373-Garden-Wall-Cir-20194/unit-602/home/9147622,1373 Garden Wall Cir #602,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/478/genMid.VAFX1142478_2.jpg,"$281,957",
PAST SALE,August-18-2020,Condo/Co-op,12025 New Dominion Pkwy #112,Reston,VA,20190,439000,1,1.5,MIDTOWN NORTH CONDO,1224,,2007,76.0,359,821.0,Sold,,,http://www.redfin.com/VA/Reston/12025-New-Dominion-Pkwy-20190/unit-112/home/17112031,BRIGHT MLS,VAFX1110338,N,Y,38.960351700000004,-77.3608333,1604367511-92,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/12025-New-Dominion-Pkwy-20190/unit-112/home/17112031,12025 New Dominion Pkwy #112,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/338/genMid.VAFX1110338_4.jpg,"$453,962",
PAST SALE,August-20-2020,Condo/Co-op,11128 Harbor Ct,Reston,VA,20191,530000,2,2.5,HARBOR POINT CONDO,1380,,1981,74.0,384,541.0,Sold,,,http://www.redfin.com/VA/Reston/11128-Harbor-Ct-20191/unit-1128/home/9355832,BRIGHT MLS,VAFX1136316,N,Y,38.9372414,-77.33116740000001,1604367534-98,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/11128-Harbor-Ct-20191/unit-1128/home/9355832,11128 Harbor Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/316/genMid.VAFX1136316_2.jpg,"$552,586",
PAST SALE,September-22-2020,Condo/Co-op,1511 N Point Dr #302,Reston,VA,20194,366000,3,2.0,NORTH POINT VILLAS CONDO,1300,,1999,41.0,282,468.0,Sold,,,http://www.redfin.com/VA/Reston/1511-N-Point-Dr-20194/unit-302/home/22967185,BRIGHT MLS,VAFX1148404,N,Y,38.9805358,-77.3511396,1604367860-181,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/1511-N-Point-Dr-20194/unit-302/home/22967185,1511 N Point Dr #302,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/404/genMid.VAFX1148404_4.jpg,"$375,150",
PAST SALE,September-15-2020,Condo/Co-op,12000 Market St #477,Reston,VA,20190,357000,1,1.0,SAVOY AT RESTON TOWN CEN,891,,2004,48.0,401,405.0,Sold,,,http://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-477/home/9848943,BRIGHT MLS,VAFX1143790,N,Y,38.960273799999996,-77.3628027,1604367790-162,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-477/home/9848943,12000 Market St #477,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/790/genMid.VAFX1143790_2.jpg,"$374,745",
PAST SALE,August-7-2020,Condo/Co-op,12195 Abington Hall Pl #204,Reston,VA,20190,425000,2,2.0,MADISON PARK AT WEST MAR,1172,,2000,87.0,363,386.0,Sold,,,http://www.redfin.com/VA/Reston/12195-Abington-Hall-Pl-20190/unit-204/home/9832647,BRIGHT MLS,VAFX1140020,N,Y,38.960343200000004,-77.3674214,1604367384-57,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/12195-Abington-Hall-Pl-20190/unit-204/home/9832647,12195 Abington Hall Pl #204,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/020/genMid.VAFX1140020_1.jpg,"$435,479",
PAST SALE,September-30-2020,Condo/Co-op,11990 Market St #915,Reston,VA,20190,766000,3,2.0,MIDTOWN AT RESTON TOWN C,1619,,2006,33.0,473,1123.0,Sold,,,http://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-915/home/12073171,BRIGHT MLS,VAFX1105360,N,Y,38.9590789,-77.3610497,1604367938-202,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-915/home/12073171,11990 Market St #915,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/360/genMid.VAFX1105360_4.jpg,"$779,788",
PAST SALE,October-27-2020,Condo/Co-op,1661 Parkcrest Cir #301,Reston,VA,20190,309950,2,1.0,BENTANA PARK,1112,,1973,6.0,279,497.0,Sold,,,http://www.redfin.com/VA/Reston/1661-Parkcrest-Cir-20190/unit-301/home/143419188,BRIGHT MLS,VAFX1154646,N,Y,38.957468,-77.329936,1604368234-287,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1661-Parkcrest-Cir-20190/unit-301/home/143419188,1661 Parkcrest Cir #301,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/646/genMid.VAFX1154646_1.jpg,"$307,160",
PAST SALE,October-27-2020,Condo/Co-op,1400 Northgate Sq Unit 1A,Reston,VA,20190,210000,1,1.0,NORTHGATE CONDO,680,,1971,6.0,309,428.0,Sold,,,http://www.redfin.com/VA/Reston/1400-Northgate-Sq-20190/unit-1A/home/9137925,BRIGHT MLS,VAFX1157516,N,Y,38.972691999999995,-77.333962,1604368264-291,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1400-Northgate-Sq-20190/unit-1A/home/9137925,1400 Northgate Sq Unit 1A,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/516/genMid.VAFX1157516_1.jpg,"$200,599",
PAST SALE,August-7-2020,Condo/Co-op,1412 Northgate Sq Unit 12B,Reston,VA,20190,271000,2,2.0,NORTHGATE CONDO,986,,1971,87.0,275,470.0,Sold,,,http://www.redfin.com/VA/Reston/1412-Northgate-Sq-20190/unit-12B/home/172449279,BRIGHT MLS,VAFX1139230,N,Y,38.972442,-77.334436,1604367374-56,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16,,https://www.redfin.com/VA/Reston/1412-Northgate-Sq-20190/unit-12B/home/172449279,1412 Northgate Sq Unit 12B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/230/genMid.VAFX1139230_1.jpg,"$275,447",
PAST SALE,October-20-2020,Condo/Co-op,12001 Market St #222,Reston,VA,20190,277000,1,1.0,MARKET STREET AT TOWN CE,751,,2003,13.0,369,310.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-222/home/9849072,BRIGHT MLS,VAFX1151636,N,Y,38.958028000000006,-77.362359,1604368160-267,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-222/home/9849072,12001 Market St #222,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/636/genMid.VAFX1151636_1.jpg,"$279,363",
PAST SALE,August-27-2020,Condo/Co-op,12160 Abington Hall Pl #304,Reston,VA,20190,475000,3,2.0,MADISON PARK AT WEST MAR,1336,,2000,67.0,356,400.0,Sold,,,http://www.redfin.com/VA/Reston/12160-Abington-Hall-Pl-20190/unit-304/home/9217498,BRIGHT MLS,VAFX1138716,N,Y,38.9596202,-77.36575,1604367601-112,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/12160-Abington-Hall-Pl-20190/unit-304/home/9217498,12160 Abington Hall Pl #304,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/716/genMid.VAFX1138716_2.jpg,"$485,132",
PAST SALE,September-17-2020,Condo/Co-op,11800 Sunset Hills Rd #812,Reston,VA,20190,312500,1,1.0,CARLTON HOUSE CONDO,851,,2005,46.0,367,385.0,Sold,,,http://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-812/home/9849303,BRIGHT MLS,VAFX1140098,N,Y,38.956205,-77.3544438,1604367814-169,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-812/home/9849303,11800 Sunset Hills Rd #812,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/098/genMid.VAFX1140098_1.jpg,"$336,842",
PAST SALE,October-29-2020,Condo/Co-op,12937 Centre Park Cir #203,Herndon,VA,20171,339000,2,2.0,BRYSON AT WOODLAND PARK,1175,,2005,4.0,289,405.0,Sold,,,http://www.redfin.com/VA/Herndon/12937-Centre-Park-Cir-20171/unit-203/home/12073057,BRIGHT MLS,VAFX1156058,N,Y,38.9499366,-77.3911985,1604368293-300,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Herndon/12937-Centre-Park-Cir-20171/unit-203/home/12073057,12937 Centre Park Cir #203,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/058/genMid.VAFX1156058_1.jpg,"$329,720",
PAST SALE,August-21-2020,Condo/Co-op,12000 Market St #462,Reston,VA,20190,360000,1,1.0,SAVOY AT RESTON TOWN CEN,839,,2004,73.0,429,405.0,Sold,,,http://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-462/home/9848934,BRIGHT MLS,VAFX1138772,N,Y,38.960273799999996,-77.3628027,1604367545-100,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-462/home/9848934,12000 Market St #462,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/772/genMid.VAFX1138772_3.jpg,"$363,112",
