SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
PAST SALE,September-11-2020,Single Family Residential,1547 Regatta Ln,Reston,VA,20194,775900,5,3.5,RESTON,3318,5448.0,1987,52.0,234,184.0,Sold,,,http://www.redfin.com/VA/Reston/1547-Regatta-Ln-20194/home/9227419,BRIGHT MLS,VAFX1148250,N,Y,38.9714586,-77.3450275,1604367769-157,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/1547-Regatta-Ln-20194/home/9227419,1547 Regatta Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/250/genMid.VAFX1148250_1.jpg,"$858,182",
PAST SALE,October-30-2020,Single Family Residential,1608 Woodstock Ln,Reston,VA,20194,940000,4,2.5,RESTON,3238,7722.0,1988,3.0,290,244.0,Sold,,,http://www.redfin.com/VA/Reston/1608-Woodstock-Ln-20194/home/9226303,BRIGHT MLS,VAFX1150148,N,Y,38.969975,-77.34593199999999,1604368339-311,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/1608-Woodstock-Ln-20194/home/9226303,1608 Woodstock Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/148/genMid.VAFX1150148_2.jpg,"$936,995",
PAST SALE,September-18-2020,Single Family Residential,11617 Quail Ridge Ct,Reston,VA,20194,791101,5,3.5,RESTON,3198,15610.0,1985,45.0,247,59.0,Sold,,,http://www.redfin.com/VA/Reston/11617-Quail-Ridge-Ct-20194/home/9137743,BRIGHT MLS,VAFX1147916,N,Y,38.98409829999999,-77.3509045,1604367833-174,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11617-Quail-Ridge-Ct-20194/home/9137743,11617 Quail Ridge Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/916/genMid.VAFX1147916_1.jpg,"$801,351",
PAST SALE,September-14-2020,Single Family Residential,2344 Bedfordshire Cir,Reston,VA,20191,655000,3,2.5,STRATTON WOODS,2546,20000.0,1977,49.0,257,35.0,Sold,,,http://www.redfin.com/VA/Reston/2344-Bedfordshire-Cir-20191/home/9294007,BRIGHT MLS,VAFX1148034,N,Y,38.9402927,-77.3810475,1604368409-331,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/2344-Bedfordshire-Cir-20191/home/9294007,2344 Bedfordshire Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/034/genMid.VAFX1148034_2.jpg,"$665,982",
PAST SALE,October-23-2020,Single Family Residential,1167 Reston Ave,Herndon,VA,20170,1180000,5,3.5,QUAIL RUN,4248,62147.0,1988,10.0,278,,Sold,,,http://www.redfin.com/VA/Herndon/1167-Reston-Ave-20170/home/9121580,BRIGHT MLS,VAFX1153906,N,Y,38.993727899999996,-77.34399559999999,1604368193-277,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Herndon/1167-Reston-Ave-20170/home/9121580,1167 Reston Ave,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/906/genMid.VAFX1153906_1.jpg,"$1,174,367",
PAST SALE,October-27-2020,Single Family Residential,1422 Belcastle Ct,Reston,VA,20194,1040000,4,3.5,RESTON,3795,5650.0,1993,6.0,274,59.0,Sold,,,http://www.redfin.com/VA/Reston/1422-Belcastle-Ct-20194/home/9147052,BRIGHT MLS,VAFX1148980,N,Y,38.976139700000004,-77.3412588,1604368256-290,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1422-Belcastle-Ct-20194/home/9147052,1422 Belcastle Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/980/genMid.VAFX1148980_2.jpg,"$1,067,416",
PAST SALE,October-29-2020,Single Family Residential,1265 Lamplighter Way,Reston,VA,20194,755000,3,3.5,RESTON,2926,7274.0,1990,4.0,258,148.0,Sold,,,http://www.redfin.com/VA/Reston/1265-Lamplighter-Way-20194/home/9143309,BRIGHT MLS,VAFX1111092,N,Y,38.983934600000005,-77.3344391,1604368300-302,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1265-Lamplighter-Way-20194/home/9143309,1265 Lamplighter Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/092/genMid.VAFX1111092_5.jpg,"$750,413",
PAST SALE,September-11-2020,Single Family Residential,1310 Red Hawk Cir,Reston,VA,20194,835000,5,4.5,RESTON,4922,5103.0,1999,52.0,170,183.0,Sold,,,http://www.redfin.com/VA/Reston/1310-Red-Hawk-Cir-20194/home/9150363,BRIGHT MLS,VAFX1137630,N,Y,38.985930100000004,-77.3449377,1604367766-156,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/1310-Red-Hawk-Cir-20194/home/9150363,1310 Red Hawk Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/630/genMid.VAFX1137630_5.jpg,"$910,637",
PAST SALE,September-8-2020,Single Family Residential,2031 Beacon Pl,Reston,VA,20191,830000,4,3.5,RESTON,3640,5929.0,1989,55.0,228,197.0,Sold,,,http://www.redfin.com/VA/Reston/2031-Beacon-Pl-20191/home/9354619,BRIGHT MLS,VAFX1144312,N,Y,38.9359823,-77.3273834,1604367734-147,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/2031-Beacon-Pl-20191/home/9354619,2031 Beacon Pl,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/312/genMid.VAFX1144312_4.jpg,"$846,625",
PAST SALE,October-30-2020,Single Family Residential,1279 Golden Eagle Dr,Reston,VA,20194,760000,4,3.5,RESTON,2948,18083.0,1985,3.0,258,59.0,Sold,,,http://www.redfin.com/VA/Reston/1279-Golden-Eagle-Dr-20194/home/9122525,BRIGHT MLS,VAFX1157042,N,Y,38.986264399999996,-77.3457901,1604368335-310,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/1279-Golden-Eagle-Dr-20194/home/9122525,1279 Golden Eagle Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/042/genMid.VAFX1157042_2.jpg,"$753,121",
PAST SALE,October-30-2020,Single Family Residential,11003 Ring Rd,Reston,VA,20190,649900,5,3.5,RESTON,3596,15650.0,1970,3.0,181,59.0,Sold,,,http://www.redfin.com/VA/Reston/11003-Ring-Rd-20190/home/9240604,BRIGHT MLS,VAFX1153920,N,Y,38.9714034,-77.3237152,1604368332-309,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/11003-Ring-Rd-20190/home/9240604,11003 Ring Rd,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/920/genMid.VAFX1153920_1.jpg,"$650,487",
