SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
PAST SALE,October-16-2020,Townhouse,1239 Woodbrook Ct,Reston,VA,20194,707000,3,3.5,RESTON SEC 73 BLK 5,2666,2698.0,1994,17.0,265,167.0,Sold,,,http://www.redfin.com/VA/Reston/1239-Woodbrook-Ct-20194/home/9144175,BRIGHT MLS,VAFX1151918,N,Y,38.984006,-77.3363229,1604368141-262,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/1239-Woodbrook-Ct-20194/home/9144175,1239 Woodbrook Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/918/genMid.VAFX1151918_1.jpg,"$707,139",
PAST SALE,August-13-2020,Townhouse,2332 Horseferry Ct,Reston,VA,20191,500000,3,2.5,DEEPWOOD BLK D,1320,2275.0,1974,81.0,379,140.0,Sold,,,http://www.redfin.com/VA/Reston/2332-Horseferry-Ct-20191/home/9319909,BRIGHT MLS,VAFX1139908,N,Y,38.9338216,-77.3564223,1604367467-80,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/2332-Horseferry-Ct-20191/home/9319909,2332 Horseferry Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/908/genMid.VAFX1139908_2.jpg,"$511,002",
PAST SALE,August-13-2020,Townhouse,1582 Brass Lantern Way,Reston,VA,20194,630000,3,3.5,RESTON SEC 35 BLK 2 THE,1933,3691.0,1988,81.0,326,163.0,Sold,,,http://www.redfin.com/VA/Reston/1582-Brass-Lantern-Way-20194/home/9138839,BRIGHT MLS,VAFX1140110,N,Y,38.9771595,-77.34543120000001,1604367471-81,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1582-Brass-Lantern-Way-20194/home/9138839,1582 Brass Lantern Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/110/genMid.VAFX1140110_1.jpg,"$671,380",
PAST SALE,October-2-2020,Townhouse,11909 Crosswind Ct,Reston,VA,20194,365000,2,2.0,RESTON SEC 41 BLK 1A 1B,952,1049.0,1986,31.0,383,103.0,Sold,,,http://www.redfin.com/VA/Reston/11909-Crosswind-Ct-20194/home/9212085,BRIGHT MLS,VAFX1150994,N,Y,38.969158,-77.35697900000001,1604368020-225,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/11909-Crosswind-Ct-20194/home/9212085,11909 Crosswind Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/994/genMid.VAFX1150994_1.jpg,"$392,560",
PAST SALE,October-2-2020,Townhouse,11599 Maple Ridge Rd,Reston,VA,20190,490000,3,2.0,RESTON PCL 4 SEC 1 BLK 1,1264,1119.0,1965,31.0,388,242.0,Sold,,,http://www.redfin.com/VA/Reston/11599-Maple-Ridge-Rd-20190/home/9218041,BRIGHT MLS,VAFX1147422,N,Y,38.968428,-77.346001,1604368431-338,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/11599-Maple-Ridge-Rd-20190/home/9218041,11599 Maple Ridge Rd,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/422/genMid.VAFX1147422_1.jpg,"$498,716",
PAST SALE,October-22-2020,Townhouse,1587 Woodcrest Dr,Reston,VA,20194,387450,2,1.5,RESTON SEC 39 BLK 6 WOOD,919,1073.0,1987,11.0,422,110.0,Sold,,,http://www.redfin.com/VA/Reston/1587-Woodcrest-Dr-20194/home/9133392,BRIGHT MLS,VAFX1155842,N,Y,38.978449,-77.354026,1604368187-275,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/1587-Woodcrest-Dr-20194/home/9133392,1587 Woodcrest Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/842/genMid.VAFX1155842_1.jpg,"$396,493",
PAST SALE,August-17-2020,Townhouse,1771 Whisperhill Dr,Reston,VA,20194,425000,3,2.5,RESTON SEC 41 BLK 1A 1B,1464,1254.0,1985,77.0,290,160.0,Sold,,,http://www.redfin.com/VA/Reston/1771-Whisperhill-Dr-20194/home/9211924,BRIGHT MLS,VAFX1137648,N,Y,38.9691786,-77.35578309999998,1604367498-90,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1771-Whisperhill-Dr-20194/home/9211924,1771 Whisperhill Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/648/genMid.VAFX1137648_3.jpg,"$437,852",
PAST SALE,October-23-2020,Townhouse,1603 Apricot Ct,Reston,VA,20190,556000,3,3.0,RESTON SEC 1,1580,1760.0,1979,10.0,352,58.0,Sold,,,http://www.redfin.com/VA/Reston/1603-Apricot-Ct-20190/home/9225245,BRIGHT MLS,VAFX1156978,N,Y,38.9639958,-77.3413334,1604368215-283,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/1603-Apricot-Ct-20190/home/9225245,1603 Apricot Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/978/genMid.VAFX1156978_2.jpg,"$571,543",
PAST SALE,October-8-2020,Townhouse,1666 Sierra Woods Ct,Reston,VA,20194,460250,3,2.0,RESTON SEC 49 BLK 4,1610,1418.0,1984,25.0,286,90.0,Sold,,,http://www.redfin.com/VA/Reston/1666-Sierra-Woods-Ct-20194/home/9210064,BRIGHT MLS,VAFX1150698,N,Y,38.971497899999996,-77.365016,1604368045-233,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/1666-Sierra-Woods-Ct-20194/home/9210064,1666 Sierra Woods Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/698/genMid.VAFX1150698_3.jpg,"$458,280",
PAST SALE,September-11-2020,Townhouse,1636 Purple Sage Dr,Reston,VA,20194,388500,2,2.0,RESTON SEC 49 BLK 3A 3B,930,1690.0,1985,52.0,418,59.0,Sold,,,http://www.redfin.com/VA/Reston/1636-Purple-Sage-Dr-20194/home/9130945,BRIGHT MLS,VAFX1145114,N,Y,38.972553000000005,-77.363493,1604367787-161,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/1636-Purple-Sage-Dr-20194/home/9130945,1636 Purple Sage Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/114/genMid.VAFX1145114_2.jpg,"$395,644",
PAST SALE,October-28-2020,Townhouse,11727 North Shore Dr,Reston,VA,20190,571500,3,3.0,RESTON SEC 7 OF RESUBD P,1972,1586.0,1969,5.0,290,142.0,Sold,,,http://www.redfin.com/VA/Reston/11727-N-Shore-Dr-20190/home/9222276,BRIGHT MLS,VAFX1145188,N,Y,38.958459000000005,-77.346142,1604368289-299,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/11727-N-Shore-Dr-20190/home/9222276,11727 North Shore Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/188/genMid.VAFX1145188_4.jpg,"$569,075",
PAST SALE,September-15-2020,Townhouse,1614 Park Overlook Dr,Reston,VA,20190,577200,4,3.5,RESTON SEC 19 BLK 3,2256,2584.0,1972,48.0,256,117.0,Sold,,,http://www.redfin.com/VA/Reston/1614-Park-Overlook-Dr-20190/home/9243908,BRIGHT MLS,VAFX1138886,N,Y,38.9623249,-77.32726,1604367800-165,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/1614-Park-Overlook-Dr-20190/home/9243908,1614 Park Overlook Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/886/genMid.VAFX1138886_1.jpg,"$582,133",
PAST SALE,October-27-2020,Townhouse,11048 Saffold Way,Reston,VA,20190,489500,4,3.5,RESTON SEC 9 BLK 3,2572,1718.0,1970,6.0,190,110.0,Sold,,,http://www.redfin.com/VA/Reston/11048-Saffold-Way-20190/home/9156893,BRIGHT MLS,VAFX1154106,N,Y,38.973255,-77.327646,1604368281-296,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/11048-Saffold-Way-20190/home/9156893,11048 Saffold Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/106/genMid.VAFX1154106_1.jpg,"$489,466",
PAST SALE,September-30-2020,Townhouse,1604 Fieldthorn Dr,Reston,VA,20194,415000,2,2.0,RESTON SEC 41 BLK 3 WHIS,1250,1083.0,1986,33.0,332,108.0,Sold,,,http://www.redfin.com/VA/Reston/1604-Fieldthorn-Dr-20194/home/9210857,BRIGHT MLS,VAFX1149928,N,Y,38.9717035,-77.3570391,1604367972-212,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/1604-Fieldthorn-Dr-20194/home/9210857,1604 Fieldthorn Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/928/genMid.VAFX1149928_4.jpg,"$417,486",
PAST SALE,September-18-2020,Townhouse,11231 Silentwood Ln,Reston,VA,20191,384000,2,1.5,RESTON SEC 76 BLK 2A WHI,1104,840.0,1984,45.0,348,90.0,Sold,,,http://www.redfin.com/VA/Reston/11231-Silentwood-Ln-20191/home/9344486,BRIGHT MLS,VAFX1147548,N,Y,38.934019,-77.33521800000001,1604367839-176,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11231-Silentwood-Ln-20191/home/9344486,11231 Silentwood Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/548/genMid.VAFX1147548_1.jpg,"$388,687",
PAST SALE,October-20-2020,Townhouse,2385 Southgate Sq,Reston,VA,20191,350000,3,1.5,SOUTHGATE SQUARE CLUSTER,1262,1331.0,1972,13.0,277,46.0,Sold,,,http://www.redfin.com/VA/Reston/2385-Southgate-Sq-20191/home/9323951,BRIGHT MLS,VAFX1155514,N,Y,38.941232,-77.3640594,1604368177-272,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/2385-Southgate-Sq-20191/home/9323951,2385 Southgate Sq,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/514/genMid.VAFX1155514_1.jpg,"$349,405",
PAST SALE,October-30-2020,Townhouse,11417 Hollow Timber Way,Reston,VA,20194,722000,3,3.5,RESTON SEC 61 BLK 1 TIMB,3106,4043.0,1990,3.0,232,180.0,Sold,,,http://www.redfin.com/VA/Reston/11417-Hollow-Timber-Way-20194/home/9145030,BRIGHT MLS,VAFX1152298,N,Y,38.979293,-77.342697,1604368363-318,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/11417-Hollow-Timber-Way-20194/home/9145030,11417 Hollow Timber Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/298/genMid.VAFX1152298_2.jpg,"$730,148",
PAST SALE,October-2-2020,Townhouse,1657 Poplar Grove Dr,Reston,VA,20194,395000,2,1.5,RESTON SEC 39 BLK 2 BLK,1230,1044.0,1986,31.0,321,80.0,Sold,,,http://www.redfin.com/VA/Reston/1657-Poplar-Grove-Dr-20194/home/9132182,BRIGHT MLS,VAFX1147230,N,Y,38.9779922,-77.3599662,1604368017-224,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/1657-Poplar-Grove-Dr-20194/home/9132182,1657 Poplar Grove Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/230/genMid.VAFX1147230_1.jpg,"$402,332",
PAST SALE,August-28-2020,Townhouse,11011 Saffold Way,Reston,VA,20190,530000,4,2.5,RESTON SEC 9 BLK 4 FAIRF,2304,2457.0,1969,66.0,230,110.0,Sold,,,http://www.redfin.com/VA/Reston/11011-Saffold-Way-20190/home/9240399,BRIGHT MLS,VAFX1143672,N,Y,38.971368,-77.327632,1604367635-120,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/11011-Saffold-Way-20190/home/9240399,11011 Saffold Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/672/genMid.VAFX1143672_1.jpg,"$541,372",
PAST SALE,October-26-2020,Townhouse,1516 Poplar Grove Dr,Reston,VA,20194,460000,3,3.5,RESTON SEC 39 BLK 2 BLK,1767,1411.0,1986,7.0,260,80.0,Sold,,,http://www.redfin.com/VA/Herndon/1516-Poplar-Grove-Dr-20194/home/9132295,BRIGHT MLS,VAFX1158902,N,Y,38.978501,-77.358302,1604368485-351,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Herndon/1516-Poplar-Grove-Dr-20194/home/9132295,1516 Poplar Grove Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/902/genMid.VAFX1158902_1.jpg,"$475,517",
PAST SALE,October-27-2020,Townhouse,1507 Scandia Cir,Reston,VA,20190,550000,3,3.5,RESTON SEC 19 BLK 2 BENT,2536,3500.0,1973,6.0,217,105.0,Sold,,,http://www.redfin.com/VA/Reston/1507-Scandia-Cir-20190/home/9243428,BRIGHT MLS,VAFX1159270,N,Y,38.9609621,-77.3299186,1604368277-295,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-4,,https://www.redfin.com/VA/Reston/1507-Scandia-Cir-20190/home/9243428,1507 Scandia Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/270/genMid.VAFX1159270_4.jpg,"$534,191",
PAST SALE,September-18-2020,Townhouse,11703 North Shore Dr,Reston,VA,20190,565000,3,3.5,RESTON SEC 7 OF RESUBD P,1472,1586.0,1969,45.0,384,201.0,Sold,,,http://www.redfin.com/VA/Reston/11703-N-Shore-Dr-20190/home/9235836,BRIGHT MLS,VAFX1139972,N,Y,38.958417,-77.34711800000001,1604368415-333,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/11703-N-Shore-Dr-20190/home/9235836,11703 North Shore Dr,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/972/genMid.VAFX1139972_1.jpg,"$571,383",
PAST SALE,September-17-2020,Townhouse,11960 Sentinel Point Ct,Reston,VA,20191,485000,3,2.5,RESTON SEC 86 BLK 2,1428,1619.0,1983,46.0,340,,Sold,,,http://www.redfin.com/VA/Reston/11960-Sentinel-Point-Ct-20191/home/9355485,BRIGHT MLS,VAFX1148204,N,Y,38.935303000000005,-77.32515500000001,1604367824-172,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11960-Sentinel-Point-Ct-20191/home/9355485,11960 Sentinel Point Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/204/genMid.VAFX1148204_3.jpg,"$506,994",
PAST SALE,August-7-2020,Townhouse,11710 Dry River Ct,Reston,VA,20191,500010,3,3.0,RESTON SEC 48 GLADE COUR,1912,1540.0,1981,87.0,262,184.0,Sold,,,http://www.redfin.com/VA/Reston/11710-Dry-River-Ct-20191/home/9335800,BRIGHT MLS,VAFX1137902,N,Y,38.93142,-77.351355,1604367400-62,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/11710-Dry-River-Ct-20191/home/9335800,11710 Dry River Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/902/genMid.VAFX1137902_1.jpg,"$514,820",
PAST SALE,September-4-2020,Townhouse,11726 Paysons Way,Reston,VA,20191,978657,4,4.0,VALLEY AND PARK,2426,1177.0,2020,59.0,403,150.0,Sold,,,http://www.redfin.com/VA/Reston/11726-Paysons-Way-20191/home/169125317,BRIGHT MLS,VAFX1116434,N,Y,38.9494472,-77.351446,1604367712-140,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/11726-Paysons-Way-20191/home/169125317,11726 Paysons Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/434/genMid.VAFX1116434_1.jpg,"$893,089",
PAST SALE,August-7-2020,Townhouse,2334 Horseferry Ct,Reston,VA,20191,500000,3,2.5,DEEPWOOD BLK D,1780,1400.0,1974,87.0,281,140.0,Sold,,,http://www.redfin.com/VA/Reston/2334-Horseferry-Ct-20191/home/9319919,BRIGHT MLS,VAFX1140838,N,Y,38.933770200000005,-77.35641109999999,1604367403-63,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/2334-Horseferry-Ct-20191/home/9319919,2334 Horseferry Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/838/genMid.VAFX1140838_1.jpg,"$501,228",
PAST SALE,August-13-2020,Townhouse,11725 Dry River Ct,Reston,VA,20191,520000,3,3.5,RESTON SEC 48 GLADE COUR,1452,1540.0,1980,81.0,358,132.0,Sold,,,http://www.redfin.com/VA/Reston/11725-Dry-River-Ct-20191/home/9335765,BRIGHT MLS,VAFX1141384,N,Y,38.9308675,-77.35172320000001,1604367465-79,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/11725-Dry-River-Ct-20191/home/9335765,11725 Dry River Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/384/genMid.VAFX1141384_3.jpg,"$540,620",
PAST SALE,August-14-2020,Townhouse,11551 Hearthstone Ct,Reston,VA,20191,490000,3,3.0,RESTON SEC 56 BLK 1 SOAP,1466,1650.0,1972,80.0,334,125.0,Sold,,,http://www.redfin.com/VA/Reston/11551-Hearthstone-Ct-20191/home/9350921,BRIGHT MLS,VAFX1141694,N,Y,38.928033899999996,-77.343754,1604367476-83,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/11551-Hearthstone-Ct-20191/home/9350921,11551 Hearthstone Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/694/genMid.VAFX1141694_2.jpg,"$512,439",
PAST SALE,October-19-2020,Townhouse,11253 Silentwood Ln,Reston,VA,20191,360000,2,2.5,RESTON SEC 76 BLK 2A WHI,816,977.0,1984,14.0,441,147.0,Sold,,,http://www.redfin.com/VA/Reston/11253-Silentwood-Ln-20191/home/9344441,BRIGHT MLS,VAFX1150596,N,Y,38.933569,-77.335128,1604368144-263,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/11253-Silentwood-Ln-20191/home/9344441,11253 Silentwood Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/596/genMid.VAFX1150596_2.jpg,"$385,661",
PAST SALE,August-26-2020,Townhouse,13019 Park Crescent Cir,Herndon,VA,20171,455000,3,3.0,WOODLAND PARK SEC 2,1662,1702.0,1999,68.0,274,145.0,Sold,,,http://www.redfin.com/VA/Herndon/13019-Park-Crescent-Cir-20171/home/9208292,BRIGHT MLS,VAFX1136994,N,Y,38.946313,-77.39390999999999,1604367593-109,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Herndon/13019-Park-Crescent-Cir-20171/home/9208292,13019 Park Crescent Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/994/genMid.VAFX1136994_2.jpg,"$463,228",
PAST SALE,September-18-2020,Townhouse,11040 Granby Ct,Reston,VA,20191,416000,2,2.0,RESTON SEC 82 BLK 1A,960,1440.0,1983,45.0,433,132.0,Sold,,,http://www.redfin.com/VA/Reston/11040-Granby-Ct-20191/home/9355158,BRIGHT MLS,VAFX1143834,N,Y,38.9403239,-77.326647,1604367836-175,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/11040-Granby-Ct-20191/home/9355158,11040 Granby Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/834/genMid.VAFX1143834_4.jpg,"$426,605",
PAST SALE,October-9-2020,Townhouse,11120 Boathouse Ct #91,Reston,VA,20191,415000,2,2.5,DOCKSIDE CONDO,1120,,1982,24.0,371,424.0,Sold,,,http://www.redfin.com/VA/Reston/11120-Boathouse-Ct-20191/unit-91/home/9356253,BRIGHT MLS,VAFX1145908,N,Y,38.933853000000006,-77.3293937,1604368059-237,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/11120-Boathouse-Ct-20191/unit-91/home/9356253,11120 Boathouse Ct #91,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/908/genMid.VAFX1145908_3.jpg,"$428,422",
PAST SALE,October-2-2020,Townhouse,2040 Headlands Cir,Reston,VA,20191,563600,3,3.5,BOSTON RIDGE CLUSTER,1856,1890.0,1978,31.0,304,59.0,Sold,,,http://www.redfin.com/VA/Reston/2040-Headlands-Cir-20191/home/9341663,BRIGHT MLS,VAFX1150840,N,Y,38.941058,-77.336952,1604368014-223,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/2040-Headlands-Cir-20191/home/9341663,2040 Headlands Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/840/genMid.VAFX1150840_3.jpg,"$572,630",
PAST SALE,August-14-2020,Townhouse,11077 Saffold Way,Reston,VA,20190,530000,4,3.5,RESTON,1958,,1970,80.0,271,110.0,Sold,,,http://www.redfin.com/VA/Reston/11077-Saffold-Way-20190/home/9240227,BRIGHT MLS,VAFX1140672,N,Y,38.970878000000006,-77.328331,1604367478-84,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/11077-Saffold-Way-20190/home/9240227,11077 Saffold Way,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/672/genMid.VAFX1140672_1.jpg,"$537,869",
PAST SALE,September-30-2020,Townhouse,1502 Scandia Cir,Reston,VA,20190,530000,5,3.5,RESTON SEC 19 BLK 2 BENT,2834,2335.0,1973,33.0,187,105.0,Sold,,,http://www.redfin.com/VA/Reston/1502-Scandia-Cir-20190/home/9243167,BRIGHT MLS,VAFX1130628,N,Y,38.9613489,-77.3302439,1604367961-209,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/1502-Scandia-Cir-20190/home/9243167,1502 Scandia Cir,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/628/genMid.VAFX1130628_4.jpg,"$540,745",
PAST SALE,September-17-2020,Townhouse,1606 Waters Edge Ln,Reston,VA,20190,890000,6,4.5,RESTON SEC 17 BLK 2A,2624,3566.0,1971,46.0,339,226.0,Sold,,,http://www.redfin.com/VA/Reston/1606-Waters-Edge-Ln-20190/home/9224101,BRIGHT MLS,VAFX1116030,N,Y,38.966646000000004,-77.338978,1604367821-171,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/1606-Waters-Edge-Ln-20190/home/9224101,1606 Waters Edge Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/030/genMid.VAFX1116030_1.jpg,"$899,888",
PAST SALE,September-21-2020,Townhouse,1614 Bandit Loop,Reston,VA,20190,599990,2,2.5,TALL OAKS,1608,,2020,42.0,373,231.0,Sold,,,http://www.redfin.com/VA/Herndon/1614-Bandit-LOOP-20190/home/172652107,BRIGHT MLS,VAFX1145890,N,Y,38.95921553,-77.33332554,1604367848-179,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Herndon/1614-Bandit-LOOP-20190/home/172652107,1614 Bandit Loop,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/890/genMid.VAFX1145890_1.jpg,"$597,351",
PAST SALE,August-28-2020,Townhouse,11510 Waterhaven Ct,Reston,VA,20190,665000,3,3.0,TOWNES AT WATERFORD,3004,1794.0,1998,66.0,221,59.0,Sold,,,http://www.redfin.com/VA/Reston/11510-Waterhaven-Ct-20190/home/9231474,BRIGHT MLS,VAFX1134940,N,Y,38.964253,-77.34343199999999,1604367624-118,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/11510-Waterhaven-Ct-20190/home/9231474,11510 Waterhaven Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/940/genMid.VAFX1134940_1.jpg,"$687,399",
PAST SALE,August-19-2020,Townhouse,1604 Waters Edge Ln,Reston,VA,20190,875000,6,4.5,RESTON SEC 17 BLK 2A,2400,3672.0,1971,75.0,365,59.0,Sold,,,http://www.redfin.com/VA/Reston/1604-Waters-Edge-Ln-20190/home/9224108,BRIGHT MLS,VAFX1138714,N,Y,38.966681,-77.339061,1604367529-97,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1604-Waters-Edge-Ln-20190/home/9224108,1604 Waters Edge Ln,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/714/genMid.VAFX1138714_1.jpg,"$903,352",
PAST SALE,October-30-2020,Townhouse,1973 Roland Clarke Pl,Reston,VA,20191,995000,4,4.5,SUNRISE SQUARE,2836,1502.0,2018,3.0,351,195.0,Sold,,,http://www.redfin.com/VA/Reston/1973-Roland-Clarke-Pl-20191/home/146095197,BRIGHT MLS,VAFX1139576,N,Y,38.9489592,-77.3503196,1604368356-316,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/1973-Roland-Clarke-Pl-20191/home/146095197,1973 Roland Clarke Pl,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/576/genMid.VAFX1139576_1.jpg,"$970,334",
PAST SALE,October-15-2020,Townhouse,1915 Belmont Ridge Ct,Reston,VA,20191,382500,3,2.0,RESTON SEC 82 BLK 4,915,995.0,1983,18.0,418,103.0,Sold,,,http://www.redfin.com/VA/Reston/1915-Belmont-Ridge-Ct-20191/home/9354907,BRIGHT MLS,VAFX1152506,N,Y,38.9411281,-77.32837059999999,1604368100-250,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/1915-Belmont-Ridge-Ct-20191/home/9354907,1915 Belmont Ridge Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/506/genMid.VAFX1152506_2.jpg,"$396,285",
